,Date,Vehicle Category,GVWR Class,Fuel Type,Model Year,Fuel Technology,Electric Mile Range,Number of Vehicles Registered at the Same Address,Region,Vehicle Population
16959,2021,T6,4,0.0,2020.0,ICE,,1,Statewide,84
16960,2021,T6,4,0.0,2003.0,ICE,,1,Statewide,84
16961,2021,T5,3,0.0,2015.0,ICE,,2,Statewide,84
16962,2021,MH,,0.0,1979.0,ICE,,1,Statewide,84
16963,2021,BT,,0.0,2007.0,ICE,,≥4,Statewide,84
16964,2021,BT,,0.0,2005.0,ICE,,≥4,Statewide,84
16965,2021,T6,7,1.0,2004.0,ICE,,2,Statewide,84
16966,2021,T6,7,1.0,1980.0,ICE,,≥4,Statewide,84
16967,2021,T4,Unknown,1.0,2022.0,ICE,,3,Statewide,84
16968,2021,T3,2,1.0,2008.0,ICE,,≥4,Statewide,84
16969,2020,T6,4,0.0,2008.0,ICE,,3,Statewide,84
16970,2020,T6,4,0.0,2000.0,ICE,,2,Statewide,84
16971,2020,T5,3,0.0,1996.0,ICE,,1,Statewide,84
16972,2020,T3,Unknown,0.0,1999.0,ICE,,≥4,Statewide,84
16973,2020,T3,2,1.0,2008.0,ICE,,≥4,Statewide,84
16974,2020,MH,,1.0,2021.0,ICE,,2,Statewide,84
16975,2020,MH,,1.0,1999.0,ICE,,2,Statewide,84
16976,2019,T6,4,0.0,2010.0,ICE,,1,Statewide,84
16977,2019,T5,3,0.0,1995.0,ICE,,2,Statewide,84
16978,2019,MH,,0.0,2016.0,ICE,,1,Statewide,84
16979,2019,BS,,0.0,1981.0,ICE,,≥4,Statewide,84
16980,2019,B,,0.0,2008.0,ICE,,2,Statewide,84
16981,2019,T1,Unknown,2.0,2017.0,BEV,101 to 150 miles,3,Statewide,84
16982,2019,T6,7,1.0,2009.0,ICE,,1,Statewide,84
16983,2019,T6,4,1.0,2001.0,ICE,,1,Statewide,84
16984,2019,T6,6,1.0,1998.0,ICE,,1,Statewide,84
16985,2019,T5,3,1.0,1996.0,ICE,,1,Statewide,84
16986,2019,MH,,1.0,1993.0,ICE,,≥4,Statewide,84
16987,2023,T6,6,0.0,1988.0,ICE,,≥4,Statewide,83
16988,2023,MH,,0.0,1981.0,ICE,,2,Statewide,83
16989,2023,BS,,0.0,2007.0,ICE,,≥4,Statewide,83
16990,2023,T6,4,1.0,2016.0,ICE,,1,Statewide,83
16991,2023,T6,Unknown,1.0,1994.0,ICE,,≥4,Statewide,83
16992,2023,T5,3,1.0,1994.0,ICE,,1,Statewide,83
16993,2023,MH,,1.0,2002.0,ICE,,2,Statewide,83
16994,2022,T6,4,0.0,2013.0,ICE,,1,Statewide,83
16995,2022,T6,4,0.0,2003.0,ICE,,1,Statewide,83
16996,2022,T4,2,0.0,1981.0,ICE,,2,Statewide,83
16997,2022,T6,4,1.0,2016.0,ICE,,1,Statewide,83
16998,2022,T6,7,1.0,1983.0,ICE,,≥4,Statewide,83
16999,2022,MH,,1.0,2001.0,ICE,,2,Statewide,83
17000,2021,T6,7,3.0,2017.0,ICE,,≥4,Statewide,83
17001,2021,T3,2,3.0,2018.0,ICE,,≥4,Statewide,83
17002,2021,B,,0.0,2010.0,ICE,,2,Statewide,83
17003,2021,T6,4,1.0,2018.0,ICE,,1,Statewide,83
17004,2021,T6,7,1.0,2000.0,ICE,,2,Statewide,83
17005,2020,T3,2,3.0,2018.0,ICE,,≥4,Statewide,83
17006,2020,P,,3.0,2013.0,ICE,,1,Statewide,83
17007,2020,P,,3.0,2012.0,ICE,,2,Statewide,83
17008,2020,T3,Unknown,0.0,1978.0,ICE,,2,Statewide,83
17009,2020,T1,Unknown,0.0,2016.0,ICE,,2,Statewide,83
17010,2020,MH,,0.0,1979.0,ICE,,≥4,Statewide,83
17011,2020,BT,,0.0,2005.0,ICE,,≥4,Statewide,83
17012,2020,BT,,0.0,1976.0,ICE,,≥4,Statewide,83
17013,2020,T7,8,1.0,1994.0,ICE,,3,Statewide,83
17014,2020,MH,,1.0,2016.0,ICE,,1,Statewide,83
17015,2020,MH,,1.0,1998.0,ICE,,2,Statewide,83
17016,2020,B,,1.0,1999.0,ICE,,≥4,Statewide,83
17017,2019,T6,7,0.0,1996.0,ICE,,≥4,Statewide,83
17018,2019,T5,3,0.0,1998.0,ICE,,2,Statewide,83
17019,2019,B,,0.0,1975.0,ICE,,1,Statewide,83
17020,2019,T7,8,1.0,1993.0,ICE,,3,Statewide,83
17021,2019,T6,6,1.0,2018.0,ICE,,3,Statewide,83
17022,2019,T1,Unknown,1.0,1987.0,ICE,,≥4,Statewide,83
17023,2019,T1,1,1.0,1987.0,ICE,,2,Statewide,83
17024,2019,P,,1.0,2002.0,ICE,,3,Statewide,83
17025,2019,BT,,1.0,2001.0,ICE,,≥4,Statewide,83
17026,2023,T6,4,0.0,2009.0,ICE,,3,Statewide,82
17027,2023,T6,7,0.0,1986.0,ICE,,≥4,Statewide,82
17028,2023,T6,Unknown,0.0,1983.0,ICE,,≥4,Statewide,82
17029,2023,B,,0.0,2010.0,ICE,,3,Statewide,82
17030,2023,T7,8,1.0,2002.0,ICE,,3,Statewide,82
17031,2023,T6,7,1.0,2022.0,ICE,,1,Statewide,82
17032,2023,T6,6,1.0,2001.0,ICE,,1,Statewide,82
17033,2023,T5,3,1.0,2025.0,ICE,,1,Statewide,82
17034,2023,P,,1.0,2005.0,ICE,,3,Statewide,82
17035,2022,P,,3.0,2019.0,ICE,,2,Statewide,82
17036,2022,P,,3.0,2014.0,ICE,,3,Statewide,82
17037,2022,T6,4,0.0,2012.0,ICE,,2,Statewide,82
17038,2022,T6,7,0.0,2010.0,ICE,,≥4,Statewide,82
17039,2022,BS,,0.0,2007.0,ICE,,≥4,Statewide,82
17040,2022,T1,1,2.0,2018.0,BEV,101 to 150 miles,1,Statewide,82
17041,2022,T6,4,1.0,2021.0,ICE,,2,Statewide,82
17042,2022,T6,5,1.0,2015.0,ICE,,1,Statewide,82
17043,2022,T6,6,1.0,2000.0,ICE,,2,Statewide,82
17044,2022,P,,1.0,2005.0,ICE,,1,Statewide,82
17045,2022,BT,,1.0,2001.0,ICE,,≥4,Statewide,82
17046,2022,B,,1.0,1989.0,ICE,,≥4,Statewide,82
17047,2021,T6,7,0.0,2010.0,ICE,,≥4,Statewide,82
17048,2021,T6,4,0.0,2008.0,ICE,,2,Statewide,82
17049,2021,T6,4,0.0,2008.0,ICE,,3,Statewide,82
17050,2021,T2,Unknown,0.0,2001.0,ICE,,2,Statewide,82
17051,2021,T1,Unknown,0.0,2014.0,ICE,,1,Statewide,82
17052,2021,T1,Unknown,0.0,1983.0,ICE,,2,Statewide,82
17053,2021,BS,,0.0,2008.0,ICE,,≥4,Statewide,82
17054,2021,B,,0.0,2007.0,ICE,,3,Statewide,82
17055,2021,B,,0.0,1999.0,ICE,,≥4,Statewide,82
17056,2021,T7,8,1.0,1995.0,ICE,,2,Statewide,82
17057,2021,T6,5,1.0,2015.0,ICE,,1,Statewide,82
17058,2021,P,,1.0,2001.0,ICE,,1,Statewide,82
17059,2021,MH,,1.0,2016.0,ICE,,1,Statewide,82
17060,2020,T6,7,0.0,1991.0,ICE,,≥4,Statewide,82
17061,2020,T6,7,0.0,1986.0,ICE,,≥4,Statewide,82
17062,2020,T6,4,0.0,1976.0,ICE,,1,Statewide,82
17063,2020,T4,Unknown,0.0,2017.0,ICE,,≥4,Statewide,82
17064,2020,T4,Unknown,0.0,2013.0,ICE,,2,Statewide,82
17065,2020,T3,Unknown,0.0,1977.0,ICE,,2,Statewide,82
17066,2020,T2,Unknown,0.0,1985.0,ICE,,3,Statewide,82
17067,2020,T5,3,1.0,1996.0,ICE,,2,Statewide,82
17068,2020,T4,2,1.0,1987.0,ICE,,1,Statewide,82
17069,2020,P,,1.0,2002.0,ICE,,2,Statewide,82
17070,2019,T6,7,3.0,2017.0,ICE,,≥4,Statewide,82
17071,2019,T1,Unknown,0.0,1981.0,ICE,,1,Statewide,82
17072,2019,B,,0.0,2010.0,ICE,,3,Statewide,82
17073,2019,T6,7,1.0,2007.0,ICE,,1,Statewide,82
17074,2019,T6,7,1.0,2003.0,ICE,,2,Statewide,82
17075,2019,T6,7,1.0,2002.0,ICE,,1,Statewide,82
17076,2019,T4,Unknown,1.0,1999.0,ICE,,≥4,Statewide,82
17077,2019,T4,Unknown,1.0,1989.0,ICE,,≥4,Statewide,82
17078,2019,T3,Unknown,1.0,1988.0,ICE,,≥4,Statewide,82
17079,2019,P,,1.0,2002.0,ICE,,2,Statewide,82
17080,2023,P,,3.0,2013.0,ICE,,1,Statewide,81
17081,2023,P,,3.0,2013.0,ICE,,2,Statewide,81
17082,2023,BS,,3.0,2004.0,ICE,,≥4,Statewide,81
17083,2023,T6,4,0.0,2013.0,ICE,,1,Statewide,81
17084,2023,T5,3,0.0,2015.0,ICE,,3,Statewide,81
17085,2023,T3,Unknown,0.0,1983.0,ICE,,1,Statewide,81
17086,2023,T7,8,1.0,2007.0,ICE,,2,Statewide,81
17087,2023,T6,Unknown,1.0,,ICE,,≥4,Statewide,81
17088,2023,T6,4,1.0,2021.0,ICE,,2,Statewide,81
17089,2023,T6,4,1.0,2003.0,ICE,,3,Statewide,81
17090,2023,T1,1,1.0,1990.0,ICE,,≥4,Statewide,81
17091,2023,T1,1,1.0,1989.0,ICE,,≥4,Statewide,81
17092,2023,P,,1.0,2013.0,ICE,,2,Statewide,81
17093,2023,MH,,1.0,1999.0,ICE,,1,Statewide,81
17094,2023,BT,,1.0,2001.0,ICE,,≥4,Statewide,81
17095,2022,P,,3.0,2012.0,ICE,,2,Statewide,81
17096,2022,T7,8,0.0,,ICE,,3,Statewide,81
17097,2022,T6,4,0.0,2008.0,ICE,,3,Statewide,81
17098,2022,T6,4,0.0,2002.0,ICE,,2,Statewide,81
17099,2022,B,,0.0,2017.0,ICE,,1,Statewide,81
17100,2022,B,,0.0,2010.0,ICE,,2,Statewide,81
17101,2022,P,,2.0,2024.0,BEV,>150 miles,≥4,Statewide,81
17102,2022,T6,7,1.0,2012.0,ICE,,2,Statewide,81
17103,2022,T6,7,1.0,1996.0,ICE,,1,Statewide,81
17104,2022,MH,,1.0,2017.0,ICE,,2,Statewide,81
17105,2021,T5,3,0.0,1996.0,ICE,,3,Statewide,81
17106,2021,T1,Unknown,0.0,1980.0,ICE,,1,Statewide,81
17107,2021,MH,,0.0,1979.0,ICE,,2,Statewide,81
17108,2021,T7,8,1.0,1998.0,ICE,,3,Statewide,81
17109,2021,T6,7,1.0,2012.0,ICE,,3,Statewide,81
17110,2021,T6,7,1.0,1999.0,ICE,,1,Statewide,81
17111,2021,T3,Unknown,1.0,2015.0,ICE,,3,Statewide,81
17112,2021,T3,Unknown,1.0,2014.0,ICE,,3,Statewide,81
17113,2021,T2,1,1.0,2018.0,ICE,,3,Statewide,81
17114,2021,P,,1.0,1982.0,ICE,,≥4,Statewide,81
17115,2021,MH,,1.0,2017.0,ICE,,1,Statewide,81
17116,2020,T6,4,0.0,2021.0,ICE,,1,Statewide,81
17117,2020,T5,3,0.0,1997.0,ICE,,1,Statewide,81
17118,2020,T5,3,0.0,1994.0,ICE,,1,Statewide,81
17119,2020,T5,3,0.0,1992.0,ICE,,1,Statewide,81
17120,2020,T4,2,0.0,1981.0,ICE,,3,Statewide,81
17121,2020,T4,Unknown,0.0,1977.0,ICE,,≥4,Statewide,81
17122,2020,T3,Unknown,0.0,2021.0,PHEV,0 to 50 miles,3,Statewide,81
17123,2020,T3,Unknown,0.0,1992.0,ICE,,3,Statewide,81
17124,2020,T2,1,0.0,2021.0,PHEV,0 to 50 miles,≥4,Statewide,81
17125,2020,B,,0.0,2010.0,ICE,,2,Statewide,81
17126,2020,B,,0.0,2006.0,ICE,,3,Statewide,81
17127,2020,B,,0.0,1976.0,ICE,,3,Statewide,81
17128,2020,T6,7,1.0,2018.0,ICE,,2,Statewide,81
17129,2020,T6,6,1.0,2015.0,ICE,,2,Statewide,81
17130,2020,T6,5,1.0,1997.0,ICE,,≥4,Statewide,81
17131,2020,T1,1,1.0,1990.0,ICE,,≥4,Statewide,81
17132,2019,T6,4,0.0,2000.0,ICE,,2,Statewide,81
17133,2019,T3,Unknown,0.0,1989.0,ICE,,1,Statewide,81
17134,2019,T3,Unknown,0.0,1983.0,ICE,,1,Statewide,81
17135,2019,T2,Unknown,0.0,1980.0,ICE,,1,Statewide,81
17136,2019,BT,,0.0,2007.0,ICE,,≥4,Statewide,81
17137,2019,BS,,0.0,,ICE,,1,Statewide,81
17138,2019,BS,,0.0,1995.0,ICE,,≥4,Statewide,81
17139,2019,B,,0.0,2012.0,ICE,,3,Statewide,81
17140,2019,T2,1,2.0,2019.0,BEV,101 to 150 miles,3,Statewide,81
17141,2019,T6,Unknown,1.0,2020.0,ICE,,≥4,Statewide,81
17142,2019,T6,6,1.0,1999.0,ICE,,1,Statewide,81
17143,2019,T6,7,1.0,1994.0,ICE,,1,Statewide,81
17144,2019,T2,Unknown,1.0,2020.0,ICE,,2,Statewide,81
17145,2023,T6,4,0.0,2008.0,ICE,,2,Statewide,80
17146,2023,T6,4,0.0,2002.0,ICE,,2,Statewide,80
17147,2023,B,,0.0,2022.0,ICE,,1,Statewide,80
17148,2023,B,,0.0,2010.0,ICE,,2,Statewide,80
17149,2023,B,,0.0,2003.0,ICE,,≥4,Statewide,80
17150,2023,T7,8,1.0,1979.0,ICE,,2,Statewide,80
17151,2023,T6,4,1.0,2017.0,ICE,,2,Statewide,80
17152,2023,T6,6,1.0,2015.0,ICE,,2,Statewide,80
17153,2023,T6,4,1.0,2003.0,ICE,,2,Statewide,80
17154,2023,T5,3,1.0,1995.0,ICE,,2,Statewide,80
17155,2023,P,,1.0,2003.0,ICE,,1,Statewide,80
17156,2023,B,,1.0,1989.0,ICE,,≥4,Statewide,80
17157,2022,T3,2,3.0,2007.0,ICE,,≥4,Statewide,80
17158,2022,T4,Unknown,0.0,2013.0,ICE,,1,Statewide,80
17159,2022,T2,Unknown,0.0,1984.0,ICE,,1,Statewide,80
17160,2022,T6,Unknown,2.0,2023.0,BEV,Unknown,≥4,Statewide,80
17161,2022,T1,1,2.0,2017.0,BEV,101 to 150 miles,3,Statewide,80
17162,2022,T6,7,1.0,2004.0,ICE,,3,Statewide,80
17163,2022,P,,1.0,2013.0,ICE,,1,Statewide,80
17164,2021,T7,8,3.0,2008.0,ICE,,≥4,Statewide,80
17165,2021,P,,3.0,2013.0,ICE,,1,Statewide,80
17166,2021,BS,,3.0,2022.0,ICE,,≥4,Statewide,80
17167,2021,T7,8,0.0,,ICE,,3,Statewide,80
17168,2021,T6,4,0.0,2017.0,ICE,,1,Statewide,80
17169,2021,T6,6,0.0,1988.0,ICE,,≥4,Statewide,80
17170,2021,T6,7,1.0,2003.0,ICE,,2,Statewide,80
17171,2021,T2,Unknown,1.0,2020.0,ICE,,3,Statewide,80
17172,2021,T1,1,1.0,1987.0,ICE,,1,Statewide,80
17173,2021,BT,,1.0,2010.0,ICE,,≥4,Statewide,80
17174,2021,BS,,1.0,1990.0,ICE,,≥4,Statewide,80
17175,2021,BS,,1.0,1977.0,ICE,,1,Statewide,80
17176,2020,T6,7,3.0,2017.0,ICE,,≥4,Statewide,80
17177,2020,BS,,3.0,2004.0,ICE,,≥4,Statewide,80
17178,2020,T5,3,0.0,1988.0,ICE,,≥4,Statewide,80
17179,2020,T1,Unknown,0.0,2016.0,ICE,,1,Statewide,80
17180,2020,B,,0.0,,ICE,,1,Statewide,80
17181,2020,T6,7,1.0,2014.0,ICE,,3,Statewide,80
17182,2020,T6,7,1.0,2003.0,ICE,,3,Statewide,80
17183,2020,T6,6,1.0,1998.0,ICE,,1,Statewide,80
17184,2020,T6,7,1.0,1997.0,ICE,,1,Statewide,80
17185,2020,T6,7,1.0,1993.0,ICE,,1,Statewide,80
17186,2020,T3,2,1.0,2009.0,ICE,,2,Statewide,80
17187,2020,T3,2,1.0,2001.0,ICE,,≥4,Statewide,80
17188,2020,T3,2,1.0,1988.0,ICE,,1,Statewide,80
17189,2020,T3,2,1.0,1987.0,ICE,,2,Statewide,80
17190,2020,P,,1.0,1982.0,ICE,,≥4,Statewide,80
17191,2019,P,,3.0,2006.0,ICE,,1,Statewide,80
17192,2019,T6,7,0.0,1989.0,ICE,,≥4,Statewide,80
17193,2019,T4,Unknown,0.0,2018.0,ICE,,3,Statewide,80
17194,2019,T4,Unknown,0.0,2012.0,ICE,,3,Statewide,80
17195,2019,T2,Unknown,0.0,1983.0,ICE,,2,Statewide,80
17196,2019,B,,0.0,2007.0,ICE,,3,Statewide,80
17197,2019,B,,0.0,2006.0,ICE,,3,Statewide,80
17198,2019,T7,8,1.0,1997.0,ICE,,3,Statewide,80
17199,2019,T6,7,1.0,2011.0,ICE,,3,Statewide,80
17200,2019,T3,Unknown,1.0,1975.0,ICE,,≥4,Statewide,80
17201,2019,T2,1,1.0,1987.0,ICE,,≥4,Statewide,80
17202,2023,T6,4,0.0,2000.0,ICE,,2,Statewide,79
17203,2023,BS,,0.0,2016.0,ICE,,≥4,Statewide,79
17204,2023,T7,8,1.0,1997.0,ICE,,1,Statewide,79
17205,2023,T6,4,1.0,2019.0,ICE,,2,Statewide,79
17206,2023,P,,1.0,1983.0,ICE,,2,Statewide,79
17207,2023,MH,,1.0,1998.0,ICE,,1,Statewide,79
17208,2023,BS,,1.0,1990.0,ICE,,≥4,Statewide,79
17209,2022,T6,6,0.0,1988.0,ICE,,≥4,Statewide,79
17210,2022,T5,3,0.0,1998.0,ICE,,2,Statewide,79
17211,2022,T5,3,0.0,1996.0,ICE,,1,Statewide,79
17212,2022,T4,Unknown,0.0,2011.0,ICE,,1,Statewide,79
17213,2022,T6,5,1.0,2000.0,ICE,,≥4,Statewide,79
17214,2022,T6,7,1.0,1980.0,ICE,,≥4,Statewide,79
17215,2022,T4,2,1.0,2024.0,ICE,,1,Statewide,79
17216,2022,T3,Unknown,1.0,2014.0,ICE,,1,Statewide,79
17217,2022,P,,1.0,2000.0,ICE,,1,Statewide,79
17218,2022,MH,,1.0,1998.0,ICE,,1,Statewide,79
17219,2021,T6,4,0.0,2000.0,ICE,,2,Statewide,79
17220,2021,T5,3,0.0,1997.0,ICE,,1,Statewide,79
17221,2021,T1,Unknown,0.0,1979.0,ICE,,2,Statewide,79
17222,2021,BS,,0.0,2007.0,ICE,,≥4,Statewide,79
17223,2021,T6,6,1.0,1988.0,ICE,,≥4,Statewide,79
17224,2021,T5,3,1.0,1994.0,ICE,,3,Statewide,79
17225,2021,T5,3,1.0,1990.0,ICE,,≥4,Statewide,79
17226,2021,P,,1.0,1991.0,ICE,,3,Statewide,79
17227,2021,B,,1.0,1993.0,ICE,,≥4,Statewide,79
17228,2020,T4,2,3.0,2020.0,ICE,,≥4,Statewide,79
17229,2020,T6,4,0.0,2020.0,ICE,,2,Statewide,79
17230,2020,T6,4,0.0,2009.0,ICE,,3,Statewide,79
17231,2020,T3,Unknown,0.0,1992.0,ICE,,2,Statewide,79
17232,2020,T2,Unknown,0.0,1985.0,ICE,,2,Statewide,79
17233,2020,MH,,0.0,1982.0,ICE,,1,Statewide,79
17234,2020,T7,8,1.0,1993.0,ICE,,2,Statewide,79
17235,2020,T6,5,1.0,2015.0,ICE,,1,Statewide,79
17236,2020,T6,7,1.0,2002.0,ICE,,2,Statewide,79
17237,2020,T3,2,1.0,1988.0,ICE,,3,Statewide,79
17238,2020,P,,1.0,2002.0,ICE,,3,Statewide,79
17239,2020,BT,,1.0,2010.0,ICE,,≥4,Statewide,79
17240,2020,B,,1.0,1989.0,ICE,,≥4,Statewide,79
17241,2019,T6,7,0.0,2010.0,ICE,,≥4,Statewide,79
17242,2019,T3,Unknown,0.0,2017.0,PHEV,Unknown,≥4,Statewide,79
17243,2019,BS,,0.0,1978.0,ICE,,≥4,Statewide,79
17244,2019,T6,5,1.0,2014.0,ICE,,1,Statewide,79
17245,2019,T3,2,1.0,2001.0,ICE,,≥4,Statewide,79
17246,2019,T1,Unknown,1.0,,ICE,,≥4,Statewide,79
17247,2023,T6,4,0.0,2008.0,ICE,,3,Statewide,78
17248,2023,MH,,0.0,1986.0,ICE,,1,Statewide,78
17249,2023,MH,,0.0,1986.0,ICE,,3,Statewide,78
17250,2023,BS,,0.0,2015.0,ICE,,≥4,Statewide,78
17251,2023,T7,8,1.0,2000.0,ICE,,3,Statewide,78
17252,2023,T7,8,1.0,1990.0,ICE,,1,Statewide,78
17253,2023,T6,4,1.0,2022.0,ICE,,3,Statewide,78
17254,2023,T6,7,1.0,2012.0,ICE,,2,Statewide,78
17255,2023,T4,Unknown,1.0,1990.0,ICE,,≥4,Statewide,78
17256,2023,T2,1,1.0,1979.0,ICE,,≥4,Statewide,78
17257,2022,T6,7,3.0,2017.0,ICE,,≥4,Statewide,78
17258,2022,T6,6,0.0,1983.0,ICE,,1,Statewide,78
17259,2022,MH,,0.0,2015.0,ICE,,1,Statewide,78
17260,2022,MH,,0.0,1979.0,ICE,,3,Statewide,78
17261,2022,BT,,0.0,2007.0,ICE,,≥4,Statewide,78
17262,2022,B,,0.0,2020.0,ICE,,2,Statewide,78
17263,2022,T6,6,1.0,2015.0,ICE,,2,Statewide,78
17264,2022,T6,7,1.0,2011.0,ICE,,2,Statewide,78
17265,2022,T6,7,1.0,2006.0,ICE,,3,Statewide,78
17266,2022,T6,7,1.0,2004.0,ICE,,2,Statewide,78
17267,2022,T6,4,1.0,1993.0,ICE,,≥4,Statewide,78
17268,2022,T6,6,1.0,1989.0,ICE,,≥4,Statewide,78
17269,2022,T5,3,1.0,2024.0,ICE,,≥4,Statewide,78
17270,2022,T2,1,1.0,2010.0,ICE,,≥4,Statewide,78
17271,2022,T1,1,1.0,1986.0,ICE,,≥4,Statewide,78
17272,2022,MH,,1.0,1997.0,ICE,,3,Statewide,78
17273,2022,BT,,1.0,2010.0,ICE,,≥4,Statewide,78
17274,2021,P,,3.0,2019.0,ICE,,2,Statewide,78
17275,2021,T6,7,0.0,1986.0,ICE,,≥4,Statewide,78
17276,2021,T5,3,0.0,1988.0,ICE,,≥4,Statewide,78
17277,2021,T3,Unknown,0.0,2001.0,ICE,,3,Statewide,78
17278,2021,T3,Unknown,0.0,2000.0,ICE,,3,Statewide,78
17279,2021,BS,,0.0,1995.0,ICE,,≥4,Statewide,78
17280,2021,B,,0.0,2006.0,ICE,,3,Statewide,78
17281,2021,P,,2.0,2015.0,BEV,Unknown,1,Statewide,78
17282,2021,T7,8,1.0,1998.0,ICE,,2,Statewide,78
17283,2021,T6,4,1.0,2017.0,ICE,,3,Statewide,78
17284,2021,T6,6,1.0,1998.0,ICE,,1,Statewide,78
17285,2021,P,,1.0,2002.0,ICE,,3,Statewide,78
17286,2021,BT,,1.0,2001.0,ICE,,≥4,Statewide,78
17287,2020,T6,6,0.0,2022.0,ICE,,≥4,Statewide,78
17288,2020,T6,4,0.0,2017.0,ICE,,1,Statewide,78
17289,2020,T5,3,0.0,,ICE,,≥4,Statewide,78
17290,2020,T3,Unknown,0.0,1977.0,ICE,,1,Statewide,78
17291,2020,T2,Unknown,0.0,1998.0,ICE,,1,Statewide,78
17292,2020,T6,Unknown,1.0,,ICE,,2,Statewide,78
17293,2020,T6,7,1.0,2011.0,ICE,,3,Statewide,78
17294,2020,T6,7,1.0,1995.0,ICE,,2,Statewide,78
17295,2020,T3,2,1.0,2006.0,ICE,,≥4,Statewide,78
17296,2020,T3,2,1.0,1988.0,ICE,,2,Statewide,78
17297,2020,BT,,1.0,1987.0,ICE,,≥4,Statewide,78
17298,2020,BS,,1.0,,ICE,,2,Statewide,78
17299,2020,B,,1.0,1994.0,ICE,,≥4,Statewide,78
17300,2019,P,,3.0,2012.0,ICE,,2,Statewide,78
17301,2019,T4,Unknown,0.0,1997.0,ICE,,1,Statewide,78
17302,2019,T4,Unknown,0.0,1995.0,ICE,,1,Statewide,78
17303,2019,T4,Unknown,0.0,1993.0,ICE,,3,Statewide,78
17304,2019,MH,,0.0,1979.0,ICE,,1,Statewide,78
17305,2019,BS,,0.0,1998.0,ICE,,≥4,Statewide,78
17306,2019,T6,6,1.0,2014.0,ICE,,2,Statewide,78
17307,2019,T6,7,1.0,2004.0,ICE,,2,Statewide,78
17308,2019,T4,Unknown,1.0,2017.0,ICE,,2,Statewide,78
17309,2019,T3,2,1.0,2013.0,ICE,,1,Statewide,78
17310,2019,T2,Unknown,1.0,2020.0,ICE,,≥4,Statewide,78
17311,2023,P,,3.0,2019.0,ICE,,2,Statewide,77
17312,2023,MH,,0.0,2015.0,ICE,,1,Statewide,77
17313,2023,BS,,0.0,2008.0,ICE,,≥4,Statewide,77
17314,2023,T6,4,1.0,2023.0,ICE,,2,Statewide,77
17315,2023,T6,7,1.0,2013.0,ICE,,2,Statewide,77
17316,2023,T6,7,1.0,2008.0,ICE,,1,Statewide,77
17317,2023,T6,6,1.0,1988.0,ICE,,≥4,Statewide,77
17318,2023,P,,1.0,2005.0,ICE,,1,Statewide,77
17319,2022,T6,4,0.0,2022.0,ICE,,2,Statewide,77
17320,2022,T6,5,0.0,2020.0,ICE,,3,Statewide,77
17321,2022,T6,4,0.0,2012.0,ICE,,3,Statewide,77
17322,2022,T5,3,0.0,1998.0,ICE,,3,Statewide,77
17323,2022,P,,2.0,2015.0,BEV,>150 miles,≥4,Statewide,77
17324,2022,T6,7,1.0,2012.0,ICE,,3,Statewide,77
17325,2022,T6,7,1.0,2008.0,ICE,,2,Statewide,77
17326,2022,T1,1,1.0,1990.0,ICE,,≥4,Statewide,77
17327,2022,MH,,1.0,2017.0,ICE,,1,Statewide,77
17328,2022,MH,,1.0,1999.0,ICE,,2,Statewide,77
17329,2022,BS,,1.0,1978.0,ICE,,1,Statewide,77
17330,2021,P,,4.0,2021.0,FCEV,>150 miles,3,Statewide,77
17331,2021,T6,6,0.0,1983.0,ICE,,1,Statewide,77
17332,2021,T3,Unknown,0.0,1992.0,ICE,,3,Statewide,77
17333,2021,T2,Unknown,0.0,1982.0,ICE,,≥4,Statewide,77
17334,2021,T1,Unknown,0.0,1989.0,ICE,,≥4,Statewide,77
17335,2021,T1,1,2.0,2017.0,BEV,101 to 150 miles,3,Statewide,77
17336,2021,T6,7,1.0,2011.0,ICE,,3,Statewide,77
17337,2021,T6,Unknown,1.0,1983.0,ICE,,≥4,Statewide,77
17338,2021,T4,2,1.0,1987.0,ICE,,3,Statewide,77
17339,2021,T1,1,1.0,1990.0,ICE,,≥4,Statewide,77
17340,2021,B,,1.0,1992.0,ICE,,≥4,Statewide,77
17341,2020,T6,6,0.0,1988.0,ICE,,≥4,Statewide,77
17342,2020,T6,6,0.0,1983.0,ICE,,1,Statewide,77
17343,2020,T5,3,0.0,2015.0,ICE,,2,Statewide,77
17344,2020,T2,Unknown,0.0,1994.0,ICE,,≥4,Statewide,77
17345,2020,BS,,0.0,1990.0,ICE,,≥4,Statewide,77
17346,2020,B,,0.0,2005.0,ICE,,1,Statewide,77
17347,2020,T7,8,1.0,1996.0,ICE,,2,Statewide,77
17348,2020,T6,6,1.0,1987.0,ICE,,≥4,Statewide,77
17349,2020,P,,1.0,2002.0,ICE,,1,Statewide,77
17350,2020,P,,1.0,2001.0,ICE,,3,Statewide,77
17351,2020,MH,,1.0,2017.0,ICE,,2,Statewide,77
17352,2020,MH,,1.0,2000.0,ICE,,2,Statewide,77
17353,2020,BT,,1.0,2001.0,ICE,,≥4,Statewide,77
17354,2019,T7,8,3.0,2008.0,ICE,,≥4,Statewide,77
17355,2019,BS,,3.0,2013.0,ICE,,≥4,Statewide,77
17356,2019,T6,4,0.0,2008.0,ICE,,2,Statewide,77
17357,2019,B,,0.0,2014.0,ICE,,1,Statewide,77
17358,2019,B,,0.0,2014.0,ICE,,2,Statewide,77
